종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"238200","비피도","2965","5","0.17",,,,,"5615","0.53","0","0.00"
"093190","빅솔론","8440","-10","-0.12","1261","6.69",,,"13716","0.62","325","3.85"
"065450","빅텍","4905","-80","-1.60","154","31.85",,,"2116","2.32","30","0.61"
"044480","빌리언스","1371","-189","-12.12",,,,,"1520","0.90","0","0.00"
"005180","빙그레","70800","-1300","-1.80","6284","11.27","9239","7.66","84119","0.84","3300","4.66"
"069540","빛과전자","5900","-170","-2.80",,,,,"947","6.23","0","0.00"
"072950","빛샘전자","16910","-980","-5.48","943","17.93",,,"10357","1.63","70","0.41"
"451250","삐아","8170","-210","-2.51","486","16.81",,,"4524","1.81","200","2.45"
"143240","사람인","16050","-560","-3.37","8746","1.84",,,"25433","0.63","700","4.36"
"466410","사이냅소프트","10910","-100","-0.91","1181","9.24",,,"14441","0.76","0","0.00"
"003960","사조대림","29850","-1200","-3.86",,,,,"72933","0.41","250","0.84"
"008040","사조동아원","1068","-70","-6.15",,,,,"901","1.19","0","0.00"
"007160","사조산업","51600","-1300","-2.46",,,,,"106906","0.48","200","0.39"
"014710","사조씨푸드","7640","-130","-1.67",,,,,"11978","0.64","50","0.65"
"006090","사조오양","8220","-110","-1.32","1123","7.32",,,"26231","0.31","100","1.22"
"223310","사토시홀딩스","2275","0","0.00",,,,,"653","3.48","0","0.00"
"452430","사피엔반도체","42100","-2200","-4.97",,,"777","54.15","1566","26.88","0","0.00"
"419120","산돌","3780","-45","-1.18","244","15.49",,,"4008","0.94","100","2.65"
"062040","산일전기","312000","-12000","-3.70","4901","63.66","7536","41.40","19269","16.19","1250","0.40"
"122350","삼기","1328","-43","-3.14",,,,,"2656","0.50","0","0.00"
"419050","삼기에너지솔루션즈","1728","-38","-2.15",,,,,"1122","1.54","0","0.00"
"014970","삼륭물산","6600","-120","-1.79","408","16.18",,,"3863","1.71","105","1.59"
"005610","삼립","46550","-600","-1.27","1732","26.88",,,"59413","0.78","1000","2.15"
"018310","삼목에스폼","17790","-220","-1.22","715","24.88",,,"45432","0.39","300","1.69"
"012210","삼미금속","13650","-310","-2.22","86","158.72",,,"4178","3.27","0","0.00"
"053700","삼보모터스","5520","-50","-0.90","909","6.07",,,"18124","0.30","50","0.91"
"009620","삼보산업","869","-34","-3.77",,,,,"73","11.90","0","0.00"
"023600","삼보판지","9670","-70","-0.72","1703","5.68",,,"37462","0.26","210","2.17"
"001470","삼부토건","347","0","0.00",,,,,,,"0","0.00"
"028050","삼성E&A","54900","-3700","-6.31","3150","17.43","3874","14.17","24187","2.27","790","1.44"
"006400","삼성SDI","629000","-55000","-8.04",,,"10963","57.37","272485","2.31","0","0.00"
"006405","삼성SDI우","318500","-18500","-5.49",,,,,,,"0","0.00"
"006660","삼성공조","12970","-530","-3.93","905","14.33",,,"35993","0.36","80","0.62"
"028260","삼성물산","435000","-17000","-3.76","14905","29.18","17036","25.53","305019","1.43","2800","0.64"
"02826K","삼성물산우B","254500","-10500","-3.96",,,,,,,"2850","1.12"
"207940","삼성바이오로직스","1443000","-15000","-1.03","26628","54.19","45069","32.02","161142","8.95","0","0.00"
"032830","삼성생명","299500","0","0.00","12824","23.35","12710","23.56","349293","0.86","5300","1.77"
"0044K0","삼성스팩10호","2010","-5","-0.25",,,,,,,"0","0.00"
"0071M0","삼성스팩11호","2010","10","0.50",,,,,,,"0","0.00"
"0096B0","삼성스팩12호","2005","5","0.25",,,,,,,"0","0.00"
"0115H0","삼성스팩13호","2005","-10","-0.50",,,,,,,"0","0.00"
"018260","삼성에스디에스","179300","5600","3.22","9819","18.26","10046","17.85","128198","1.40","3190","1.78"
"0126Z0","삼성에피스홀딩스","520000","5000","0.97",,,"10023","51.88","233083","2.23","0","0.00"
"009150","삼성전기","958000","58000","6.44","9345","102.51","19405","49.37","126302","7.58","2350","0.25"
"009155","삼성전기우","384500","8000","2.12",,,,,,,"2400","0.62"
"005930","삼성전자","279000","-6500","-2.28","6605","42.24","46265","6.03","63997","4.36","1668","0.60"
"005935","삼성전자우","187000","-7900","-4.05",,,,,,,"1669","0.89"
"001360","삼성제약","1810","37","2.09","123","14.72",,,"1286","1.41","0","0.00"
"010140","삼성중공업","31400","-2550","-7.51","639","49.14","1413","22.22","4857","6.46","0","0.00"
"016360","삼성증권","128000","-7200","-5.33","11279","11.35","15104","8.47","90348","1.42","4000","3.13"
"068290","삼성출판사","7800","-250","-3.11","405","19.26",,,"16404","0.48","200","2.56"
"029780","삼성카드","49450","-750","-1.49","6053","8.17","5818","8.50","83059","0.60","2800","5.66"
"000810","삼성화재","505000","0","0.00","47478","10.64","45415","11.12","500071","1.01","19500","3.86"
"000815","삼성화재우","379000","-500","-0.13",,,,,,,"19505","5.15"
"006110","삼아알미늄","79300","0","0.00",,,"520","152.41","14814","5.35","25","0.03"
"009300","삼아제약","16000","0","0.00","2120","7.55",,,"37375","0.43","850","5.31"
"0120G0","삼양바이오팜","68900","-100","-0.14","301","228.90",,,"31593","2.18","0","0.00"
"145990","삼양사","44450","-1150","-2.52",,,,,"160164","0.28","1750","3.94"
"145995","삼양사우","32100","-300","-0.93",,,,,,,"1800","5.61"
"003230","삼양식품","1331000","12000","0.91","52156","25.52","76044","17.50","166650","7.99","4800","0.36"
"482630","삼양엔씨켐","21750","1350","6.62","691","31.48","1106","19.67","5448","3.99","0","0.00"
"484590","삼양컴텍","11050","-380","-3.32","649","17.03","859","12.86","3797","2.91","0","0.00"
"036670","삼양케이씨아이","5890","-100","-1.67","905","6.51",,,"11666","0.50","250","4.24"
"272550","삼양패키징","10470","-500","-4.56","1156","9.06",,,"25622","0.41","500","4.78"
"000070","삼양홀딩스","62500","-1400","-2.19",,,,,"261061","0.24","3500","5.60"
"003720","삼영","12900","-580","-4.30","400","32.25",,,"2595","4.97","30","0.23"
"002810","삼영무역","21450","250","1.18","3325","6.45",,,"34228","0.63","1181","5.51"
"361670","삼영에스앤씨","3085","60","1.98",,,,,"3402","0.91","0","0.00"
"054540","삼영엠텍","12050","-360","-2.90","666","18.09",,,"6172","1.95","165","1.37"
"065570","삼영이엔씨","764","0","0.00","52","14.69",,,"1125","0.68","0","0.00"
"005680","삼영전자","13980","-470","-3.25","269","51.97","828","16.89","28401","0.49","300","2.15"
"023000","삼원강재","2365","-25","-1.05","269","8.79",,,"6511","0.36","110","4.65"
"004380","삼익THK","11460","-170","-1.46",,,,,"7604","1.51","50","0.44"
"002450","삼익악기","1260","19","1.53","232","5.43",,,"3698","0.34","50","3.97"
"014950","삼익제약","8000","-460","-5.44",,,,,"7503","1.07","40","0.50"
"032280","삼일","1363","-6","-0.44","62","21.98",,,"4143","0.33","40","2.93"
"002290","삼일기업공사","3915","-65","-1.63","551","7.11",,,"5910","0.66","225","5.75"
"004440","삼일씨엔에스","6740","-140","-2.03","117","57.61",,,"21058","0.32","0","0.00"
"000520","삼일제약","8770","-10","-0.11",,,,,"6277","1.40","0","0.00"
"009770","삼정펄프","30000","-500","-1.64","12556","2.39",,,"114819","0.26","1000","3.33"
"037460","삼지전자","35500","-750","-2.07","5030","7.06",,,"32565","1.09","550","1.55"
"032750","삼진","3415","-120","-3.39","431","7.92",,,"12237","0.28","90","2.64"
"0013V0","삼진식품","6590","-170","-2.51","743","8.87",,,"4222","1.56","0","0.00"
"054090","삼진엘앤디","1101","-37","-3.25",,,,,"1521","0.72","0","0.00"
"005500","삼진제약","17840","-230","-1.27","1963","9.09",,,"22942","0.78","800","4.48"
"000250","삼천당제약","415000","5500","1.34","226","1836.28",,,"11868","34.97","50","0.01"
"004690","삼천리","141200","-3300","-2.28","32566","4.34",,,"491062","0.29","3000","2.12"
"024950","삼천리자전거","4880","0","0.00","526","9.28",,,"8210","0.59","100","2.05"
"038500","삼표시멘트","13820","-390","-2.74","380","36.37",,,"7323","1.89","121","0.88"
"437730","삼현","53400","-3900","-6.81","307","173.94",,,"4168","12.81","50","0.09"
"017480","삼현철강","4760","30","0.63","411","11.58",,,"12759","0.37","300","6.30"
"010960","삼호개발","3780","-60","-1.56","838","4.51",,,"10609","0.36","200","5.29"
"046390","삼화네트웍스","991","0","0.00",,,,,"1489","0.67","0","0.00"
"004450","삼화왕관","27600","-100","-0.36","2345","11.77",,,"61829","0.45","1200","4.35"
"009470","삼화전기","40250","-1250","-3.01","1427","28.21",,,"14219","2.83","600","1.49"
"011230","삼화전자","2265","-25","-1.09",,,,,"1069","2.12","0","0.00"
"001820","삼화콘덴서","63500","-600","-0.94","1221","52.01","2124","29.89","26701","2.38","500","0.79"
"027580","상보","598","0","0.00",,,,,"769","0.78","0","0.00"
"038540","상상인","2055","-40","-1.91",,,,,"6994","0.29","0","0.00"
"001290","상상인증권","1204","-45","-3.60",,,,,"1839","0.65","0","0.00"
"041650","상신브레이크","2600","-65","-2.44",,,,,"10944","0.24","50","1.92"
"091580","상신이디피","24350","-1150","-4.51","151","161.26",,,"12012","2.03","100","0.41"
"263810","상신전자","2840","-90","-3.07","114","24.91",,,"3315","0.86","0","0.00"
"089980","상아프론테크","24150","-1150","-4.55","433","55.77","608","39.74","13041","1.85","200","0.83"
"042940","상지건설","9200","-450","-4.66",,,,,"14581","0.63","0","0.00"
"042600","새로닉스","19670","420","2.18",,,,,"7276","2.70","0","0.00"
"075180","새론오토모티브","2900","-95","-3.17",,,,,"12758","0.23","140","4.83"
"107600","새빗켐","26500","-1550","-5.53",,,,,"8056","3.29","0","0.00"
"411080","샌즈랩","7400","-650","-8.07",,,,,"3538","2.09","150","2.03"
"252990","샘씨엔에스","12210","-800","-6.15","264","46.25","585","20.86","2862","4.27","0","0.00"
"007540","샘표","48700","-1300","-2.60","4834","10.07",,,"107294","0.45","200","0.41"
"248170","샘표식품","25650","-600","-2.29","4368","5.87",,,"58052","0.44","200","0.78"
"378800","샤페론","1680","-30","-1.75",,,,,"535","3.14","0","0.00"
"294630","서남","4165","-115","-2.69",,,,,"369","11.29","0","0.00"
"038070","서린바이오","6040","-40","-0.66","83","72.77",,,"9559","0.63","100","1.66"
"006730","서부T&D","12870","-720","-5.30","1241","10.37","737","17.47","16666","0.77","100","0.78"
"079650","서산","1216","-39","-3.11",,,,,"3495","0.35","0","0.00"
"100660","서암기계공업","4295","35","0.82","95","45.21",,,"5313","0.81","10","0.23"
"007860","서연","8890","-210","-2.31","2575","3.45",,,"40447","0.22","250","2.81"
"200880","서연이화","14020","-240","-1.68","2220","6.32",,,"43348","0.32","250","1.78"
"019770","서연탑메탈","3895","-65","-1.64","798","4.88",,,"8648","0.45","65","1.67"
"017390","서울가스","61500","-1000","-1.60","7866","7.82",,,"284280","0.22","2750","4.47"
"092190","서울바이오시스","11790","-1820","-13.37",,,,,"1721","6.85","0","0.00"
"046890","서울반도체","16490","-570","-3.34",,,"264","62.36","10993","1.50","0","0.00"
"031210","서울보증보험","44900","-150","-0.33","3844","11.68",,,"74331","0.60","2865","6.38"
"004410","서울식품","158","0","0.00",,,,,"68","2.32","0","0.00"
"004415","서울식품우","1193","0","0.00",,,,,,,"0","0.00"
"063170","서울옥션","6460","-270","-4.01",,,,,"5836","1.11","0","0.00"
"027040","서울전자통신","480","0","0.00",,,,,"126","3.81","0","0.00"
"018680","서울제약","2600","0","0.00","65","40.00",,,"3521","0.74","0","0.00"
"036120","서울평가정보","1883","30","1.62","205","9.19",,,"951","1.98","80","4.25"
"021050","서원","1565","-22","-1.39",,,,,"3073","0.51","0","0.00"
"093920","서원인텍","5130","-70","-1.35","354","14.49",,,"11528","0.45","350","6.82"
"189860","서전기전","8520","-530","-5.86","715","11.92",,,"3959","2.15","0","0.00"
"178320","서진시스템","69100","1600","2.37",,,"2285","30.25","13127","5.26","0","0.00"
"122690","서진오토모티브","2150","-50","-2.27",,,,,"6516","0.33","0","0.00"
"140070","서플러스글로벌","2550","-130","-4.85",,,,,"5163","0.49","0","0.00"
"011370","서한","1019","-22","-2.11","294","3.47",,,"5428","0.19","50","4.91"
"065710","서호전기","44050","-200","-0.45","4588","9.60",,,"18120","2.43","6000","13.62"
"008490","서흥","18740","-620","-3.20","3911","4.79",,,"43882","0.43","500","2.67"
"035890","서희건설","2440","-205","-7.75","664","3.67",,,"5846","0.42","100","4.10"
"357550","석경에이티","55400","-2100","-3.65","699","79.26",,,"8109","6.83","0","0.00"
"003100","선광","26700","-100","-0.37","6290","4.24",,,"68798","0.39","450","1.69"
"007610","선도전기","14600","1730","13.44","312","46.79",,,"2105","6.94","0","0.00"
"067370","선바이오","7760","-240","-3.00","229","33.89",,,"2373","3.27","0","0.00"
"171090","선익시스템","91100","1100","1.22","10959","8.31","10208","8.92","16300","5.59","1000","1.10"
"136490","선진","10240","-140","-1.35","5002","2.05",,,"23678","0.43","200","1.95"
"086710","선진뷰티사이언스","10310","-280","-2.64","496","20.79",,,"7045","1.46","200","1.94"
"014620","성광벤드","36550","-2050","-5.31","1297","28.18","1937","18.87","20691","1.77","200","0.55"
"037350","성도이엔지","11530","-470","-3.92","1982","5.82",,,"19295","0.60","250","2.17"
"014910","성문전자","2535","585","30.00","96","26.41",,,"2047","1.24","5","0.20"
"014915","성문전자우","5850","1350","30.00",,,,,,,"10","0.17"
"004980","성신양회","10380","-190","-1.80","1044","9.94",,,"23623","0.44","350","3.37"
"004985","성신양회우","11240","-30","-0.27",,,,,,,"400","3.56"
"458650","성우","13080","-450","-3.33","316","41.39",,,"14759","0.89","300","2.29"
"081580","성우전자","2870","-200","-6.51","814","3.53",,,"7430","0.39","50","1.74"
"045300","성우테크론","3310","-20","-0.60","465","7.12",,,"7311","0.45","20","0.60"
"015750","성우하이텍","8730","-150","-1.69","2110","4.14",,,"21208","0.41","200","2.29"
"365340","성일하이텍","70800","-1900","-2.61",,,"421","168.29","10382","6.82","0","0.00"
"000180","성창기업지주","6340","-290","-4.37",,,,,"48555","0.13","0","0.00"
"080470","성창오토텍","4040","-50","-1.22","1163","3.47",,,"8274","0.49","70","1.73"
"043260","성호전자","47700","-400","-0.83","1343","35.52",,,"3536","13.49","0","0.00"
"148150","세경하이테크","4390","-90","-2.01","1409","3.12",,,"4921","0.89","100","2.28"
"002420","세기상사","5140","70","1.38",,,,,"4112","1.25","0","0.00"
"061090","세나테크놀로지","50800","1600","3.25","3280","15.49","2911","17.45","31550","1.61","0","0.00"
"188260","세니젠","2155","-15","-0.69",,,,,"349","6.17","0","0.00"
"053060","세동","1359","-70","-4.90","333","4.08",,,"2282","0.60","0","0.00"
"340440","세림B&G","1818","47","2.65","66","27.55",,,"1267","1.43","0","0.00"
"017510","세명전기","14190","-680","-4.57","837","16.95",,,"5911","2.40","220","1.55"
"490470","세미파이브","38850","-1000","-2.51",,,,,"6513","5.96","0","0.00"
"004360","세방","15220","-680","-4.28","3011","5.05",,,"54806","0.28","300","1.97"
"004365","세방우","10300","-250","-2.37",,,,,,,"305","2.96"
"004490","세방전지","61800","-1900","-2.98","10646","5.80",,,"121686","0.51","2650","4.29"
"011560","세보엠이씨","21250","-1750","-7.61","3612","5.88",,,"27833","0.76","600","2.82"
"396300","세아메카닉스","6050","-400","-6.20","54","112.04",,,"2803","2.16","0","0.00"
"001430","세아베스틸지주","67200","-5800","-7.95","1567","42.88","2734","24.58","54192","1.24","1200","1.79"
"306200","세아제강","156000","-7100","-4.35","10714","14.56","17696","8.82","400720","0.39","5500","3.53"
"003030","세아제강지주","185400","-10400","-5.31","15656","11.84","29437","6.30","510476","0.36","1800","0.97"
"058650","세아홀딩스","145200","-4900","-3.26","16587","8.75","21299","6.82","569956","0.25","4300","2.96"
"013000","세우글로벌","1565","132","9.21","130","12.04",,,"1907","0.82","0","0.00"
"100700","세운메디칼","2525","-60","-2.32","279","9.05",,,"3584","0.70","70","2.77"
"024830","세원물산","10430","-310","-2.89","2230","4.68",,,"47436","0.22","200","1.92"
"021820","세원정공","14450","-670","-4.43","4646","3.11",,,"63677","0.23","200","1.38"
"067830","세이브존I&C","2915","-65","-2.18","205","14.22",,,"13059","0.22","30","1.03"
"258830","세종메디칼","412","0","0.00",,,,,"344","1.20","0","0.00"
"036630","세종텔레콤","10290","720","7.52","316","32.56",,,"17031","0.60","300","2.92"
"039310","세중","1403","9","0.65",,,,,"5478","0.26","0","0.00"
"075580","세진중공업","18170","-900","-4.72","891","20.39","981","18.53","4019","4.52","225","1.24"
"067770","세진티에스","2160","-45","-2.04","86","25.12",,,"5731","0.38","0","0.00"
"053450","세코닉스","5190","-160","-2.99","327","15.87",,,"9657","0.54","0","0.00"
"252500","세화피앤씨","805","-8","-0.98","28","28.75",,,"974","0.83","10","1.24"
"321370","센서뷰","3330","-185","-5.26",,,,,"289","11.52","0","0.00"
"347000","센코","2300","-105","-4.37","148","15.54",,,"1553","1.48","0","0.00"
"331920","셀레믹스","13760","-90","-0.65",,,,,"2819","4.88","0","0.00"
"352770","셀레스트라","5250","0","0.00",,,,,,,"0","0.00"
"471820","셀로맥스사이언스","4875","70","1.46","264","18.47",,,"4202","1.16","185","3.79"
"049180","셀루메드","1009","0","0.00",,,,,"153","6.59","0","0.00"
"299660","셀리드","3360","105","3.23",,,,,"2515","1.34","0","0.00"
"108860","셀바스AI","11920","-680","-5.40",,,,,"4090","2.91","0","0.00"
"208370","셀바스헬스케어","3915","-115","-2.85","151","25.93",,,"2766","1.42","0","0.00"
